symbol,name,last_price,turnover_amount,turnover_rate,pct_change,amplitude
002367,康力电梯,6.21,67214739.96,1.37,1.31,
301268,铭利达,23.92,119116973.6,1.45,1.31,
002340,格林美,9.25,2145374639.82,4.62,1.31,
002769,普路通,10.03,90633168.0,2.43,1.31,
301559,中集环科,17.0,51941921.38,3.42,1.31,
600939,重庆建工,3.09,37838461.0,0.65,1.31,
600477,杭萧钢构,3.11,160922372.0,2.21,1.3,
688538,和辉光电-U,2.34,214569451.0,1.6,1.3,
300221,银禧科技,11.68,218290975.0,4.09,1.3,
688391,钜泉科技,32.84,73073705.0,1.95,1.3,
600611,大众交通,4.68,101522624.0,1.39,1.3,
002662,峰璟股份,3.89,103409540.0,1.78,1.3,
300887,谱尼测试,10.13,115221953.46,3.15,1.3,
920020,泰凯英,16.38,22611105.77,2.51,1.3,
002880,卫光生物,25.78,38634331.6,0.66,1.3,
920403,康农种业,22.65,36231230.36,2.7,1.3,
688701,卓锦股份,10.88,34882017.0,2.4,1.3,
920926,鸿智科技,14.79,9162289.67,0.78,1.3,
601566,九牧王,10.96,82079015.0,1.31,1.29,
002363,隆基机械,8.61,69292446.6,1.95,1.29,
600509,天富能源,8.63,377952166.0,3.21,1.29,
603137,恒尚节能,14.13,30993195.0,1.21,1.29,
688130,晶华微,27.5,80939869.0,4.9,1.29,
300512,中亚股份,9.45,30203603.0,1.0,1.29,
600449,宁夏建材,13.39,77369594.0,1.22,1.29,
600313,农发种业,7.07,251946145.0,3.3,1.29,
600422,昆药集团,9.45,86843609.0,1.22,1.29,
688071,华依科技,34.49,67536324.0,2.3,1.29,
600354,敦煌种业,6.3,117111786.0,3.54,1.29,
603908,牧高笛,24.39,34131885.0,1.51,1.29,
603023,威帝股份,4.71,57775160.0,2.21,1.29,
301158,德石股份,26.64,174364721.84,4.49,1.29,
300690,双一科技,30.01,220217162.09,6.69,1.28,
603408,建霖家居,11.91,20944437.0,0.4,1.28,
002445,中南文化,3.95,896496409.24,9.66,1.28,
002333,罗普斯金,5.53,61136291.0,1.67,1.28,
300573,兴齐眼药,70.26,425992814.16,3.2,1.28,
605183,确成股份,17.42,45499510.0,0.64,1.28,
002908,德生科技,8.69,51278558.12,1.84,1.28,
603661,恒林股份,30.14,40693077.0,0.98,1.28,
600775,南京熊猫,13.44,369295308.0,4.13,1.28,
003042,中农联合,17.37,69389027.0,3.25,1.28,
001211,双枪科技,44.25,178250048.08,6.08,1.28,
301584,建发致新,26.84,69005717.52,4.81,1.28,
000920,沃顿科技,11.88,57835812.0,1.04,1.28,
600831,广电网络,3.96,48278750.0,1.71,1.28,
600280,中央商场,3.16,65593225.0,1.85,1.28,
600418,江淮汽车,50.14,2671297812.0,2.43,1.27,
920274,宏裕包材,23.09,31863927.31,1.7,1.27,
688280,精进电动-W,7.18,183571885.0,4.95,1.27,
002228,合兴包装,3.98,89793742.2,1.88,1.27,
601700,风范股份,5.59,101372295.0,1.61,1.27,
920392,佳合科技,19.97,12273885.55,1.71,1.27,
002188,中天服务,7.19,75204727.0,4.07,1.27,
601216,君正集团,5.58,386447471.0,0.82,1.27,
301141,中科磁业,58.28,254986946.63,9.91,1.27,
300411,金盾股份,10.48,52237690.8,1.62,1.26,
605365,立达信,29.0,195492288.0,1.35,1.26,
300745,欣锐科技,41.85,553658331.24,9.27,1.26,
300337,银邦股份,15.27,814829712.8,7.62,1.26,
603029,天鹅股份,20.05,40046396.0,1.65,1.26,
603049,中策橡胶,49.13,132927380.0,3.12,1.26,
300521,爱司凯,29.84,99621944.8,2.28,1.26,
002977,*ST天箭,28.15,88272944.2,4.67,1.26,
603882,金域医学,28.13,231403224.0,1.77,1.26,
600072,中船科技,13.72,444378439.0,3.01,1.25,
688333,铂力特,93.4,1100674907.0,4.34,1.25,
603500,祥和实业,10.5,60610093.0,1.74,1.25,
600853,龙建股份,4.05,47407610.0,1.16,1.25,
003028,振邦智能,29.06,41718790.6,2.05,1.25,
605178,时空科技,68.76,219532836.0,3.24,1.25,
603901,永创智能,12.99,218573797.0,3.21,1.25,
600456,宝钛股份,35.57,384965888.0,2.28,1.25,
600877,电科芯片,17.76,491291930.0,2.36,1.25,
300135,宝利国际,4.06,88608066.7,2.38,1.25,
603977,国泰集团,14.74,280007650.0,3.07,1.24,
603270,金帝股份,28.56,122972170.0,6.09,1.24,
002463,沪电股份,108.71,6079210418.86,2.9,1.24,
301632,广东建科,21.24,51436360.88,3.32,1.24,
000757,浩物股份,4.9,56049488.0,2.16,1.24,
601127,赛力斯,90.3,2964303910.0,2.11,1.24,
002402,和而泰,33.44,1468972420.18,5.44,1.24,
301176,逸豪新材,41.51,411652466.0,6.09,1.24,
601008,连云港,4.94,78291376.0,1.28,1.23,
002138,顺络电子,37.09,1315459546.3,4.68,1.23,
605319,无锡振华,27.2,142233299.0,1.5,1.23,
001256,炜冈科技,25.45,65722980.63,2.43,1.23,
001306,夏厦精密,73.16,88990261.0,7.84,1.23,
002817,黄山胶囊,8.22,55128231.4,2.32,1.23,
000882,华联股份,1.64,100109356.0,2.24,1.23,
600467,好当家,2.47,79449169.0,2.21,1.23,
300494,盛天网络,11.55,172760085.75,3.75,1.23,
003011,海象新材,24.05,66677909.0,3.63,1.22,
301512,智信精密,52.94,91862114.5,7.02,1.22,
600824,益民集团,4.15,45667435.0,1.05,1.22,
300995,奇德新材,36.59,74136793.16,3.41,1.22,
001316,润贝航科,60.7,451259067.58,6.9,1.22,
688588,凌志软件,12.4,75484328.0,1.52,1.22,
300334,津膜科技,8.3,64137119.51,2.57,1.22,
300556,丝路视觉,20.77,121193552.0,5.39,1.22,
300973,立高食品,29.94,71431785.64,2.02,1.22,
605009,豪悦护理,29.14,44164558.0,0.71,1.22,
002873,新天药业,10.07,88848465.37,3.7,1.21,
002314,南山控股,2.51,89418383.89,2.68,1.21,
603214,爱婴室,16.76,36255123.0,1.57,1.21,
600303,曙光股份,3.35,60893903.0,2.7,1.21,
300197,节能铁汉,1.67,111225624.11,2.24,1.21,
301601,惠通科技,22.55,28797879.26,1.52,1.21,
301391,卡莱特,85.02,206481477.56,2.62,1.21,
300359,全通教育,5.03,47373903.5,1.49,1.21,
301047,义翘神州,72.19,69592292.6,0.81,1.21,
002355,兴民智通,6.68,231577440.18,5.64,1.21,
000558,天府文旅,4.19,129797222.8,2.42,1.21,
002269,美邦服饰,1.69,92743526.77,2.34,1.2,
000615,*ST美谷,3.37,33124546.8,1.07,1.2,
600598,北大荒,16.81,337330313.0,1.13,1.2,
300030,阳普医疗,8.45,95254582.08,4.14,1.2,
002133,广宇集团,3.38,62079114.0,2.4,1.2,
603486,科沃斯,67.28,773678120.0,2.01,1.2,
688619,罗普特,16.9,71554372.0,2.28,1.2,
301293,三博脑科,70.16,707841705.69,4.92,1.2,
600493,凤竹纺织,7.6,35104928.0,1.71,1.2,
002373,千方科技,9.28,200667524.08,1.57,1.2,
603759,海天股份,9.26,36146251.0,0.85,1.2,
600828,茂业商业,5.05,160891834.0,1.85,1.2,
920007,酉立智能,54.12,16129967.58,2.81,1.2,
002105,信隆健康,6.77,31708384.01,1.29,1.2,
300168,万达信息,5.9,150582013.01,1.76,1.2,
600475,华光环能,17.69,205029299.0,1.23,1.2,
601992,金隅集团,1.69,127317469.0,0.91,1.2,
300310,宜通世纪,5.95,149915436.1,3.68,1.19,
300605,恒锋信息,13.64,57726970.01,3.36,1.19,
603307,扬州金泉,45.19,46106167.0,1.55,1.19,
001388,信通电子,38.32,42456596.28,3.58,1.19,
300288,朗玛信息,12.74,71444328.08,2.18,1.19,
002823,凯中精密,17.07,154477603.0,4.17,1.19,
605179,一鸣食品,16.96,63930725.0,0.94,1.19,
603578,三星新材,13.65,40840862.0,1.67,1.19,
300416,苏试试验,17.84,292335385.44,3.27,1.19,
920807,奔朗新材,11.93,38381654.32,2.61,1.19,
000567,海德股份,6.83,357532810.67,2.69,1.19,
300510,金冠股份,4.25,80336472.74,2.29,1.19,
920427,华维设计,12.76,28425845.4,4.4,1.19,
300407,凯发电气,13.62,161424206.5,4.62,1.19,
600789,鲁抗医药,8.47,196055345.0,2.58,1.19,
920717,瑞星股份,9.38,9907123.19,2.39,1.19,
002073,软控股份,6.82,153881863.09,2.24,1.19,
603439,三力制药,11.15,26991462.0,0.6,1.18,
920394,民士达,51.5,72186978.2,0.97,1.18,
600503,华丽家族,2.57,79412328.0,1.94,1.18,
300691,联合光电,17.2,85736742.2,2.28,1.18,
600587,新华医疗,13.73,82239530.0,0.99,1.18,
920556,雅达股份,9.4,26133202.23,2.37,1.18,
002886,沃特股份,24.1,206996024.3,4.13,1.18,
300230,永利股份,5.14,68484538.0,2.12,1.18,
300130,新国都,23.13,188061769.03,1.87,1.18,
920770,艾能聚,15.57,44492320.02,3.51,1.17,
600706,曲江文旅,9.52,53459576.0,2.21,1.17,
002942,新农股份,19.93,34103292.25,1.24,1.17,
688285,高铁电气,9.55,35779384.0,1.0,1.17,
002177,御银股份,7.76,394249710.7,7.54,1.17,
003029,吉大正元,21.68,54928701.0,1.44,1.17,
601865,福莱特,13.83,292513886.0,1.12,1.17,
300365,恒华科技,6.06,85877012.0,2.77,1.17,
920149,旭杰科技,10.47,9224912.05,1.4,1.16,
920261,一诺威,15.65,28872008.08,1.08,1.16,
301578,辰奕智能,35.89,27641174.93,3.34,1.16,
603918,金桥信息,13.95,165178110.0,3.24,1.16,
000530,冰山冷热,6.08,95661282.17,2.63,1.16,
688032,禾迈股份,116.91,229369255.0,1.6,1.16,
920370,新安洁,3.49,10675354.65,1.17,1.16,
301272,英华特,46.05,47521775.0,3.3,1.16,
002263,大东南,4.35,735180539.13,8.99,1.16,
688526,科前生物,14.88,22574662.0,0.33,1.16,
301137,哈焊华通,45.17,427638691.12,5.22,1.16,
003008,开普检测,23.68,36560812.9,2.0,1.15,
300551,古鳌科技,14.89,118011901.65,2.35,1.15,
000989,九芝堂,9.68,174608198.21,2.6,1.15,
002608,江苏国信,7.9,165487445.0,0.56,1.15,
002365,永安药业,14.02,86322543.0,2.52,1.15,
601326,秦港股份,3.53,102560800.0,0.61,1.15,
920429,康比特,12.36,12867078.35,0.92,1.15,
603968,醋化股份,12.32,48437916.0,1.93,1.15,
600419,天润乳业,9.67,48374304.0,1.59,1.15,
920433,大唐药业,5.28,10600182.61,1.19,1.15,
002799,环球印务,8.78,35226833.0,1.26,1.15,
002392,北京利尔,9.7,375853979.46,3.36,1.15,
002014,永新股份,11.45,39109071.4,0.57,1.15,
688708,佳驰科技,53.8,63787831.0,0.84,1.15,
002368,太极股份,17.61,306075974.86,2.77,1.15,
002700,万憬能源,7.05,30857808.2,2.05,1.15,
300752,隆利科技,20.25,123667838.0,3.94,1.15,
688118,普元信息,29.39,109256648.0,3.99,1.14,
300886,华业香料,30.24,44386100.6,3.38,1.14,
600684,珠江股份,4.42,64415950.0,1.71,1.14,
300137,先河环保,19.52,1303806603.78,12.59,1.14,
920230,欧康医药,12.4,34852992.67,5.97,1.14,
301298,东利机械,16.91,27947875.56,1.53,1.14,
002778,中晟高科,20.33,57043473.6,2.28,1.14,
002344,海宁皮城,4.43,44030468.0,0.78,1.14,
000548,湖南投资,5.32,36035370.0,1.36,1.14,
920419,路斯股份,13.33,12673325.61,0.99,1.14,
600148,长春一东,19.53,46012646.0,1.67,1.14,
301011,华立科技,20.33,41492005.67,1.4,1.14,
002613,北玻股份,4.42,761568577.47,22.15,1.14,
300189,神农种业,6.22,412299622.26,7.48,1.14,
301510,固高科技,40.65,616796949.88,5.4,1.14,
300405,科隆股份,7.14,79023690.68,5.05,1.13,
688565,力源科技,13.39,35819209.0,1.8,1.13,
301505,苏州规划,23.35,54299405.22,2.99,1.13,
603836,海程邦达,14.28,34330036.0,1.18,1.13,
600448,华纺股份,3.59,88561654.0,3.92,1.13,
002278,神开股份,10.74,129535012.97,3.66,1.13,
920035,精创电气,32.35,43011458.02,8.49,1.13,
300776,帝尔激光,114.3,1527627957.54,7.99,1.13,
300074,华平股份,4.47,68788585.56,2.81,1.13,
300970,华绿生物,36.55,323914312.32,9.42,1.13,
002497,雅化集团,30.5,1947689806.12,5.98,1.13,
300412,迦南科技,5.35,50612896.8,2.04,1.13,
000564,供销大集,1.79,464099483.29,1.72,1.13,
300645,正元智慧,17.1,61167543.44,2.58,1.12,
000889,中嘉博创,5.41,1568146206.59,32.48,1.12,
920001,纬达光电,15.32,24434221.19,1.8,1.12,
300859,西域旅游,30.79,86149604.66,1.81,1.12,
603703,盛洋科技,14.47,167380531.0,2.82,1.12,
002343,慈文传媒,6.32,76196592.0,2.54,1.12,
603011,合锻智能,21.7,623408778.0,5.8,1.12,
000007,全新好,17.21,338605033.66,5.61,1.12,
301017,漱玉平民,13.49,94886692.85,2.73,1.12,
002123,梦网科技,9.9,155927642.77,2.19,1.12,
002226,江南化工,5.45,96699562.8,0.67,1.11,
300154,瑞凌股份,10.05,169220098.74,5.41,1.11,
002301,齐心集团,7.27,123341783.13,2.37,1.11,
920089,禾昌聚合,18.19,26462801.3,1.7,1.11,
300707,威唐工业,15.49,78815972.0,3.51,1.11,
001382,新亚电缆,20.88,99739370.38,7.65,1.11,
300226,上海钢联,25.48,242716019.39,3.11,1.11,
002006,精工科技,18.29,249870649.11,2.64,1.11,
300705,九典制药,12.92,59632933.48,1.26,1.1,
001217,华尔泰,11.92,41125374.0,1.06,1.1,
301491,汉桑科技,51.28,59330720.14,4.07,1.1,
300653,正海生物,18.42,34388226.75,1.04,1.1,
603139,康惠股份,37.58,132877103.0,3.56,1.1,
301568,思泰克,59.97,315148376.04,11.22,1.1,
300800,力合科技,12.88,48508736.0,1.61,1.1,
920167,同享科技,20.22,93724195.88,7.16,1.1,
000153,丰原药业,6.45,68654719.6,2.33,1.1,
000705,浙江震元,8.25,45067922.88,1.95,1.1,
600653,申华控股,1.84,42634656.0,1.2,1.1,
000708,中信特钢,15.59,228387825.14,0.29,1.1,
000524,岭南控股,10.14,81465056.51,1.2,1.1,
603466,风语筑,10.13,335984883.0,5.58,1.1,
601555,东吴证券,8.26,473348725.0,1.15,1.1,
300542,新晨科技,15.8,76334718.54,1.96,1.09,
300739,明阳电路,29.65,784804095.75,7.71,1.09,
603096,新经典,18.63,26137212.0,0.91,1.09,
603255,鼎际得,31.42,67962028.0,3.56,1.09,
601106,中国一重,4.63,577721354.0,1.83,1.09,
300063,天龙集团,13.02,2195414584.12,26.24,1.09,
300188,国投智能,13.03,211620666.5,1.89,1.09,
600846,同济科技,12.96,68613600.0,0.85,1.09,
301042,安联锐视,104.88,221308637.85,3.21,1.09,
600064,南京高科,8.32,157458936.0,1.1,1.09,
920753,天纺标,19.4,9938231.85,1.59,1.09,
603335,迪生力,7.42,162922160.0,5.15,1.09,
603327,福蓉科技,11.16,450929233.0,3.88,1.09,
600679,上海凤凰,11.16,37779920.0,0.99,1.09,
603248,锡华科技,30.06,505628546.0,24.28,1.08,
002796,世嘉科技,58.8,1280608698.71,9.63,1.08,
605286,同力天启,42.26,116369667.0,1.66,1.08,
688218,江苏北人,39.31,244348864.0,5.32,1.08,
920374,云里物里,20.66,22324060.66,3.18,1.08,
301048,金鹰重工,11.22,76021261.0,1.28,1.08,
300084,海默科技,12.13,246124927.0,5.7,1.08,
000931,中 关 村,4.7,32731222.48,0.93,1.08,
600894,广日股份,9.45,69179365.0,0.87,1.07,
300151,昌红科技,18.96,322611679.68,4.57,1.07,
002622,皓宸医疗,2.84,50540327.0,2.12,1.07,
300968,格林精密,12.31,71316770.58,1.41,1.07,
000828,东莞控股,10.43,51758953.25,0.48,1.07,
001872,招商港口,22.61,61190154.66,0.12,1.07,
600663,陆家嘴,8.51,109057926.0,0.41,1.07,
301520,万邦医药,42.54,35709344.4,3.82,1.07,
301283,聚胶股份,49.1,62404340.75,2.02,1.07,
301177,迪阿股份,30.18,46560296.59,0.39,1.07,
600571,信雅达,13.25,123900621.0,2.05,1.07,
300623,捷捷微电,30.13,979685518.3,4.3,1.07,
603072,天和磁材,38.56,134906624.0,2.78,1.07,
002114,罗平锌电,9.45,109202662.92,3.59,1.07,
000572,海马汽车,5.67,204737363.47,2.2,1.07,
301178,天亿马,60.29,153047077.5,5.17,1.06,
300112,万讯自控,8.59,47982949.78,2.35,1.06,
603863,松炀资源,19.99,194876387.0,4.69,1.06,
001328,登康口腔,32.52,37764900.24,0.72,1.06,
600298,安琪酵母,38.3,337248495.0,1.03,1.06,
603332,苏州龙杰,14.34,74380598.0,2.41,1.06,
301091,深城交,21.94,141517415.96,1.23,1.06,
688439,振华风光,51.28,130178523.0,1.28,1.06,
688152,麒麟信安,38.25,90935994.0,2.32,1.06,
300141,和顺电气,13.39,80577496.5,2.39,1.06,
688716,中研股份,36.1,132682527.0,5.22,1.06,
002767,先锋电子,21.11,49242501.96,1.81,1.05,
301366,一博科技,42.35,195400935.29,3.95,1.05,
605011,杭州热电,22.05,254176104.0,2.88,1.05,
600470,六国化工,6.72,162805906.0,4.67,1.05,
300937,药易购,27.85,62284553.84,3.47,1.05,
600814,杭州解百,7.72,43044455.0,0.76,1.05,
601098,中南传媒,11.56,138764467.0,0.67,1.05,
600132,重庆啤酒,53.78,214178854.0,0.82,1.05,
920871,派特尔,13.42,9610670.91,1.54,1.05,
600777,*ST新潮,5.78,132581984.0,0.36,1.05,
920128,胜业电气,24.91,14898002.95,2.46,1.05,
600326,西藏天路,9.58,292131986.0,2.24,1.05,
920396,常辅股份,29.82,56514571.82,3.71,1.05,
300305,裕兴股份,6.74,41474585.0,1.91,1.05,
002603,以岭药业,17.33,360248975.87,1.51,1.05,
300568,星源材质,17.38,2161752859.74,10.17,1.05,
601568,北元集团,3.84,79409083.0,0.52,1.05,
603859,能科科技,42.23,339090497.0,3.26,1.05,
603073,彩蝶实业,21.17,37575921.0,3.51,1.05,
000541,佛山照明,5.77,45923266.84,0.65,1.05,
002069,獐子岛,3.88,35147176.9,1.28,1.04,
003038,鑫铂股份,14.64,64629905.36,2.72,1.04,
603053,成都燃气,9.73,26851154.0,0.31,1.04,
920445,龙竹科技,9.68,22352315.24,2.2,1.04,
600339,中油工程,3.9,340363337.0,1.57,1.04,
001379,腾达科技,22.41,64988560.0,4.32,1.04,
600035,楚天高速,3.89,40835296.0,0.65,1.04,
002982,湘佳股份,14.52,61450633.12,3.26,1.04,
300963,中洲特材,17.49,188081667.14,3.22,1.04,
688261,东微半导,76.78,357357182.0,3.86,1.03,
600287,苏豪时尚,5.87,25444174.0,1.0,1.03,
000727,冠捷科技,2.93,825095306.14,6.24,1.03,
000802,北京文化,4.9,329124098.32,9.24,1.03,
603183,建研院,4.9,65740871.0,2.71,1.03,
600558,大西洋,5.87,92864595.0,1.78,1.03,
300496,中科创达,66.8,1145616291.18,4.64,1.03,
601518,吉林高速,2.94,41794450.0,0.76,1.03,
605138,盛泰集团,7.89,67938040.0,1.56,1.02,
603900,莱绅通灵,7.93,64235015.0,2.37,1.02,
603213,镇洋发展,13.83,25904903.0,0.43,1.02,
002987,京北方,15.79,154930277.57,1.17,1.02,
300989,蕾奥规划,15.88,83989444.89,3.28,1.02,
301100,风光股份,18.84,25044411.38,1.53,1.02,
603813,*ST原尚,39.55,50647876.0,1.23,1.02,
002253,*ST智胜,11.83,115604800.0,4.63,1.02,
300306,远方信息,12.85,38012567.0,1.88,1.02,
300682,朗新科技,14.86,381343748.09,2.49,1.02,
603991,至正股份,124.0,232723148.0,2.54,1.02,
603992,松霖科技,33.62,123160156.0,0.83,1.02,
920415,恒拓开源,12.92,34470497.37,2.47,1.02,
600099,林海股份,11.84,64172137.0,2.49,1.02,
603722,阿科力,40.15,62859938.0,1.64,1.01,
000995,皇台酒业,14.07,124227168.83,5.0,1.01,
002962,五方光电,17.98,420580510.44,11.29,1.01,
000796,凯撒旅业,5.02,207100771.02,3.12,1.01,
920198,微创光电,9.01,12641521.73,2.0,1.01,
300219,鸿利智汇,8.03,167325764.3,2.99,1.01,
300176,鸿特科技,7.03,89109797.88,3.3,1.01,
301187,欧圣电气,20.95,40665036.48,0.76,1.01,
001386,马可波罗,19.09,93808104.47,4.56,1.01,
600327,大东方,3.99,37777798.0,1.07,1.01,
002476,宝莫股份,5.99,90050201.0,2.47,1.01,
920015,锦华新材,41.2,70987437.51,4.32,1.01,
301658,首航新能,43.0,500182323.4,12.0,1.01,
000691,*ST亚太,8.02,46479964.75,1.8,1.01,
920278,鹿得医疗,8.1,10519583.49,1.76,1.0,
600365,ST通葡,3.04,25000415.0,1.93,1.0,
001368,通达创智,30.31,53577438.0,1.63,1.0,
002570,贝因美,5.04,132232793.02,2.44,1.0,
003040,楚天龙,15.19,93448796.0,1.35,1.0,
002041,登海种业,10.13,117083638.03,1.32,1.0,
002101,广东鸿图,10.1,87725101.83,1.32,1.0,
920729,永顺生物,8.06,6955065.02,1.12,1.0,
603656,泰禾智能,20.29,68915586.0,1.86,1.0,
301085,亚康股份,78.96,364128237.16,7.95,1.0,
300046,台基股份,33.28,257336892.56,3.29,1.0,
920090,*ST同辉,5.07,23680834.38,3.12,1.0,
601212,白银有色,8.11,1180500162.0,1.97,1.0,
002738,中矿资源,88.88,2882253479.24,4.49,1.0,
002912,中新赛克,25.15,65901331.0,1.61,1.0,
601728,中国电信,6.05,811612604.0,0.17,1.0,
600452,涪陵电力,12.15,762637574.0,4.07,1.0,
605277,新亚电子,24.14,136353090.0,1.79,1.0,
301552,科力装备,42.37,96250247.71,9.55,1.0,
600959,江苏有线,4.04,329842807.0,1.62,1.0,
603790,雅运股份,25.28,100715334.0,2.09,1.0,
603356,华菱精工,19.22,122703703.0,4.79,1.0,
301338,凯格精机,211.08,860306141.99,7.71,1.0,
600746,江苏索普,8.11,123783963.0,1.31,1.0,
600057,厦门象屿,7.05,200485046.0,1.36,1.0,
300464,星徽股份,8.15,129271127.0,4.48,0.99,
601899,紫金矿业,34.8,10371098900.0,1.46,0.99,
301377,鼎泰高科,237.38,982921929.62,5.84,0.99,
603711,香飘飘,14.27,122075130.0,2.08,0.99,
002538,ST司特,7.11,67259943.92,1.11,0.99,
002086,东方海洋,2.05,109037565.08,3.37,0.99,
603933,睿能科技,26.44,438145589.0,8.01,0.99,
600628,新世界,7.14,50941720.0,1.11,0.99,
002448,中原内配,16.3,553858726.53,5.95,0.99,
002055,ST得润,6.14,135112847.82,3.73,0.99,
920892,广咨国际,15.31,33893754.63,1.47,0.99,
000812,陕西金叶,4.1,48188505.44,1.56,0.99,
600018,上港集团,5.11,296994372.0,0.25,0.99,
300659,中孚信息,13.25,56049962.0,2.24,0.99,
920110,雷特科技,32.73,5112680.47,0.96,0.99,
002732,燕塘乳业,16.31,24114917.0,0.95,0.99,
688269,凯立新材,42.7,117862407.0,2.11,0.99,
301551,无线传媒,28.44,119013730.67,2.71,0.99,
001366,播恩集团,15.28,51449815.07,2.11,0.99,
300307,慈星股份,7.21,87884774.77,1.55,0.98,
920519,万德股份,12.42,14735802.49,2.07,0.98,
600718,东软集团,9.3,168022387.0,1.5,0.98,
603386,骏亚科技,14.45,100925905.0,2.14,0.98,
301631,壹连科技,123.2,589045141.32,15.08,0.98,
002351,漫步者,11.38,77478656.18,1.31,0.98,
300520,科大国创,38.27,643752656.89,6.0,0.98,
920981,晶赛科技,41.05,296028722.08,19.24,0.98,
002121,科陆电子,7.22,246190427.39,2.44,0.98,
000816,智慧农业,3.08,111248699.8,2.53,0.98,
301287,康力源,45.64,36824080.23,4.75,0.97,
000601,韶能股份,7.26,847731077.02,11.08,0.97,
600363,联创光电,47.99,955759136.0,4.41,0.97,
001234,泰慕士,31.15,453541809.75,16.01,0.97,
300562,乐心医疗,14.58,93670854.8,3.96,0.97,
002963,豪尔赛,17.76,73314932.96,3.36,0.97,
600654,中安科,4.18,828914005.0,8.57,0.97,
603080,新疆火炬,21.79,48297767.0,1.57,0.97,
300534,陇神戎发,9.34,57817415.0,2.06,0.97,
600609,金杯汽车,4.17,70208420.0,1.3,0.97,
300308,中际旭创,886.0,17406542424.54,1.78,0.97,
300340,科恒股份,11.43,66572541.0,2.13,0.97,
300191,潜能恒信,37.32,593606403.58,7.18,0.97,
002666,德联集团,5.19,42936399.1,1.66,0.97,
688638,誉辰智能,44.02,46658615.0,4.03,0.96,
002285,世联行,3.15,188516288.64,3.05,0.96,
600968,海油发展,4.19,196306487.0,0.46,0.96,
920895,花溪科技,16.84,7921885.86,1.64,0.96,
600577,精达股份,13.7,805038966.0,2.77,0.96,
600266,城建发展,5.28,227428763.0,2.07,0.96,
000811,冰轮环境,26.28,1104856004.81,4.38,0.96,
600660,福耀玻璃,59.99,1062469213.0,0.89,0.96,
000719,中原传媒,13.88,85294113.66,0.92,0.95,
